2001	Information 	Unknown 	2022-01-30 14:22:43 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 11:35:54 	The 'SELECT * FROM documents WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 11:35:54 	The 'DELETE FROM documents WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-02 11:35:54 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 11:35:54 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 11:35:54 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 11:35:54 	The 'SELECT * FROM documents' query executed successfully 
2002	Information 	Unknown 	2022-02-02 11:35:54 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 11:36:27 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 11:36:27 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 11:36:27 	The 'SELECT * FROM documents WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 11:36:27 	The 'DELETE FROM documents WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-02 11:36:27 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 11:36:27 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 11:36:27 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 11:36:27 	The 'SELECT * FROM documents' query executed successfully 
2002	Information 	Unknown 	2022-02-02 11:36:27 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 11:58:17 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 11:58:17 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 11:58:17 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-02 11:58:17 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 12:05:27 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 12:05:27 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 12:05:27 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-02 12:05:27 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 13:38:22 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 13:38:22 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:22 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:22 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:22 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:22 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:22 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-02 13:38:22 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 13:38:22 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 13:38:22 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:22 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-02 13:38:22 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 13:38:24 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 13:38:24 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:24 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-02 13:38:24 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 13:38:28 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 13:38:28 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:28 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-02 13:38:28 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 13:38:31 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 13:38:31 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:31 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-02 13:38:31 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 13:38:35 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 13:38:35 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:35 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-02 13:38:35 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 13:38:42 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 13:38:42 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:42 	The 'SELECT * FROM homework' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:42 	The 'SELECT * FROM homework ORDER BY id DESC LIMIT 1' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:42 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-02 13:38:42 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 13:38:42 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 13:38:42 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 13:38:42 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-02 13:38:42 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:08:49 	Connection established successfully with database 
2001	Information 	Unknown 	2022-02-02 15:08:55 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:08:55 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:08:55 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:08:55 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:08:55 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:08:55 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:08:55 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-02 15:08:55 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:08:55 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:08:55 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:08:55 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-02 15:08:55 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:09:17 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:09:17 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:09:17 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-02 15:09:17 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:09:23 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:09:23 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:09:23 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-02 15:09:23 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:09:31 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:09:31 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:09:31 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-02 15:09:31 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:09:33 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:09:33 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:09:33 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-02 15:09:33 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:09:40 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:09:40 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:09:40 	The 'SELECT * FROM homework' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:09:40 	The 'SELECT * FROM homework ORDER BY id DESC LIMIT 1' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:09:40 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-02 15:09:40 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:09:40 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:09:40 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:09:40 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-02 15:09:40 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:09:50 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:09:50 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:09:50 	The 'SELECT * FROM homework' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:09:50 	The 'SELECT * FROM homework ORDER BY id DESC LIMIT 1' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:09:50 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-02 15:09:50 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:09:50 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:09:50 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:09:50 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-02 15:09:50 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:10:59 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:10:59 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:10:59 	The 'SELECT * FROM homework' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:10:59 	The 'SELECT * FROM homework ORDER BY id DESC LIMIT 1' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:10:59 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-02 15:10:59 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:10:59 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:10:59 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:10:59 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-02 15:10:59 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-02 15:11:20 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-02 15:11:20 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:11:20 	The 'SELECT * FROM homework' query executed successfully 
2003	Information 	Unknown 	2022-02-02 15:11:20 	The 'SELECT * FROM homework ORDER BY id DESC LIMIT 1' query executed successfully 
